id,type,geometry,highway,lanes,tunnel,bridge,roundabout,oneway,length,maxspeed,u,v,s_lon,s_lat,e_lon,e_lat,m_lon,m_lat,coordinates
1664,LineString,"LINESTRING (104.0648209 30.675381, 104.0613598 30.6770495)",2.0,4,0,0,0,1,379.451,0,2843294274,3034376766,104.0648209,30.675381,104.0613598,30.6770495,104.06309035,30.67621525,"[[104.0648209, 30.675381], [104.0613598, 30.6770495]]"
1665,LineString,"LINESTRING (104.0648209 30.675381, 104.0667463 30.6784459)",6.0,0,0,0,0,0,387.364,0,2843294274,2843294275,104.0648209,30.675381,104.0667463,30.6784459,104.0657836,30.67691345,"[[104.0648209, 30.675381], [104.0667463, 30.6784459]]"
1666,LineString,"LINESTRING (104.0667463 30.6784459, 104.0676815 30.6779755)",,0,0,0,0,0,103.608,0,2843294275,4548211369,104.0667463,30.6784459,104.0676815,30.6779755,104.0672139,30.6782107,"[[104.0667463, 30.6784459], [104.0676815, 30.6779755]]"
1667,LineString,"LINESTRING (104.0667463 30.6784459, 104.0648209 30.675381)",6.0,0,0,0,0,0,387.364,0,2843294275,2843294274,104.0667463,30.6784459,104.0648209,30.675381,104.0657836,30.67691345,"[[104.0667463, 30.6784459], [104.0648209, 30.675381]]"
1668,LineString,"LINESTRING (104.0667463 30.6784459, 104.0665588 30.678534, 104.0654413 30.6790592)",6.0,0,0,0,0,0,142.218,0,2843294275,3034376780,104.0667463,30.6784459,104.0654413,30.6790592,104.0662488,30.678679700000004,"[[104.0667463, 30.6784459], [104.0665588, 30.678534], [104.0654413, 30.6790592]]"
1669,LineString,"LINESTRING (104.108572 30.6660674, 104.1088233 30.6660102, 104.1089844 30.6660107, 104.1091317 30.666036, 104.1093252 30.6661313, 104.1095085 30.6662829, 104.1096701 30.666402, 104.1098295 30.6664905, 104.1101681 30.6666105)",,0,0,0,0,0,173.812,0,2847176002,4637576793,104.108572,30.6660674,104.1101681,30.6666105,104.10933475555557,30.66622683333333,"[[104.108572, 30.6660674], [104.1088233, 30.6660102], [104.1089844, 30.6660107], [104.1091317, 30.666036], [104.1093252, 30.6661313], [104.1095085, 30.6662829], [104.1096701, 30.666402], [104.1098295, 30.6664905], [104.1101681, 30.6666105]]"
1670,LineString,"LINESTRING (104.108572 30.6660674, 104.1085498 30.6660725, 104.1083647 30.6661532, 104.1081957 30.6662501, 104.1078846 30.6664485, 104.1075117 30.6670045, 104.1072167 30.6675813, 104.1068628 30.6685461)",6.0,0,0,0,0,0,332.45,0,2847176002,2041522384,104.108572,30.6660674,104.1068628,30.6685461,104.10789475,30.66676545,"[[104.108572, 30.6660674], [104.1085498, 30.6660725], [104.1083647, 30.6661532], [104.1081957, 30.6662501], [104.1078846, 30.6664485], [104.1075117, 30.6670045], [104.1072167, 30.6675813], [104.1068628, 30.6685461]]"
1671,LineString,"LINESTRING (104.108572 30.6660674, 104.1085098 30.6663324, 104.1085944 30.666597, 104.1079777 30.668094, 104.1076883 30.6687965)",5.0,0,0,0,0,0,320.04900000000004,0,2847176002,5529818258,104.108572,30.6660674,104.1076883,30.668796500000003,104.10826844,30.66717746,"[[104.108572, 30.6660674], [104.1085098, 30.6663324], [104.1085944, 30.666597], [104.1079777, 30.668094], [104.1076883, 30.6687965]]"
1672,LineString,"LINESTRING (104.1057368 30.6596478, 104.1063758 30.6596207)",,0,0,0,0,0,61.195,0,2847752854,5529709444,104.1057368,30.6596478,104.1063758,30.6596207,104.1060563,30.65963425,"[[104.1057368, 30.6596478], [104.1063758, 30.6596207]]"
1673,LineString,"LINESTRING (104.1057368 30.6596478, 104.1057127 30.6578606, 104.1049397 30.6566686)",5.0,0,0,0,0,0,350.515,0,2847752854,2847752856,104.1057368,30.6596478,104.1049397,30.6566686,104.10546306666669,30.658059,"[[104.1057368, 30.6596478], [104.1057127, 30.6578606], [104.1049397, 30.6566686]]"
1674,LineString,"LINESTRING (104.1057368 30.6596478, 104.1057095 30.659649, 104.1047604 30.6596924)",4.0,0,0,0,0,0,93.526,0,2847752854,5529818234,104.1057368,30.6596478,104.1047604,30.6596924,104.10540223333334,30.65966306666667,"[[104.1057368, 30.6596478], [104.1057095, 30.659649], [104.1047604, 30.6596924]]"
1675,LineString,"LINESTRING (104.1049397 30.6566686, 104.1028108 30.6576576, 104.1026298 30.6577443)",2.0,3,0,0,0,1,251.251,0,2847752856,1459005274,104.1049397,30.6566686,104.1026298,30.657744300000005,104.1034601,30.65735683333333,"[[104.1049397, 30.6566686], [104.1028108, 30.6576576], [104.1026298, 30.6577443]]"
1676,LineString,"LINESTRING (104.1049397 30.6566686, 104.1057127 30.6578606, 104.1057368 30.6596478)",5.0,0,0,0,0,0,350.515,0,2847752856,2847752854,104.1049397,30.6566686,104.1057368,30.6596478,104.10546306666669,30.658059,"[[104.1049397, 30.6566686], [104.1057127, 30.6578606], [104.1057368, 30.6596478]]"
1677,LineString,"LINESTRING (104.11007 30.6676132, 104.1095248 30.6689577, 104.1085817 30.671319, 104.1083667 30.6718605, 104.1069494 30.6754308, 104.1068363 30.6757156, 104.1064109 30.676794)",1.0,4,0,1,0,1,1079.18,7,2847764707,3979164230,104.11007,30.6676132,104.1064109,30.676794,104.10810568571428,30.672527257142853,"[[104.11007, 30.6676132], [104.1095248, 30.6689577], [104.1085817, 30.671319], [104.1083667, 30.6718605], [104.1069494, 30.6754308], [104.1068363, 30.6757156], [104.1064109, 30.676794]]"
1678,LineString,"LINESTRING (104.1251453 30.7129475, 104.1251146 30.7128563)",3.0,0,0,0,0,1,10.557,0,2852215052,5055911227,104.1251453,30.7129475,104.1251146,30.7128563,104.12512995,30.7129019,"[[104.1251453, 30.7129475], [104.1251146, 30.7128563]]"
1679,LineString,"LINESTRING (104.1251453 30.7129475, 104.1248355 30.7129841, 104.1234928 30.7131443)",3.0,0,0,0,0,1,159.485,0,2852215052,4934443939,104.1251453,30.7129475,104.1234928,30.713144300000003,104.1244912,30.7130253,"[[104.1251453, 30.7129475], [104.1248355, 30.7129841], [104.1234928, 30.7131443]]"
1680,LineString,"LINESTRING (104.111822 30.7147012, 104.1118087 30.7145788)",4.0,0,0,0,0,1,13.67,0,2852215057,5055911222,104.111822,30.7147012,104.1118087,30.7145788,104.11181535,30.714640000000006,"[[104.111822, 30.7147012], [104.1118087, 30.7145788]]"
1681,LineString,"LINESTRING (104.111822 30.7147012, 104.1097394 30.7149524)",3.0,0,0,0,0,1,201.039,0,2852215057,6055853067,104.111822,30.7147012,104.1097394,30.7149524,104.1107807,30.7148268,"[[104.111822, 30.7147012], [104.1097394, 30.7149524]]"
1682,LineString,"LINESTRING (104.0927831 30.7170689, 104.0928077 30.7171791)",6.0,0,0,0,0,0,12.477,0,2852215058,7810283573,104.0927831,30.7170689,104.0928077,30.717179100000003,104.0927954,30.717124,"[[104.0927831, 30.7170689], [104.0928077, 30.7171791]]"
1683,LineString,"LINESTRING (104.0927831 30.7170689, 104.0925555 30.7163241)",6.0,0,0,0,0,0,85.62799999999999,0,2852215058,3034409026,104.0927831,30.7170689,104.0925555,30.716324100000005,104.0926693,30.7166965,"[[104.0927831, 30.7170689], [104.0925555, 30.7163241]]"
1684,LineString,"LINESTRING (104.0927831 30.7170689, 104.0940954 30.7168939, 104.0962162 30.7166177)",,0,0,0,0,1,331.999,0,2852215058,3034409024,104.0927831,30.7170689,104.0962162,30.7166177,104.0943649,30.71686016666667,"[[104.0927831, 30.7170689], [104.0940954, 30.7168939], [104.0962162, 30.7166177]]"
1685,LineString,"LINESTRING (104.0866516 30.7178866, 104.0896899 30.7174987)",3.0,0,0,0,0,1,293.628,0,2852215059,3034409135,104.0866516,30.717886600000003,104.0896899,30.7174987,104.08817075,30.71769265,"[[104.0866516, 30.7178866], [104.0896899, 30.7174987]]"
1686,LineString,"LINESTRING (104.0866516 30.7178866, 104.0867163 30.717992)",4.0,0,0,0,0,1,13.252,0,2852215059,8318574244,104.0866516,30.717886600000003,104.0867163,30.717992,104.08668395,30.7179393,"[[104.0866516, 30.7178866], [104.0867163, 30.717992]]"
1687,LineString,"LINESTRING (104.0866516 30.7178866, 104.086991 30.7170836, 104.0877162 30.715823, 104.0883333 30.7147036)",6.0,0,0,0,0,0,389.125,0,2852215059,5482901752,104.0866516,30.717886600000003,104.0883333,30.714703600000004,104.087423025,30.7163742,"[[104.0866516, 30.7178866], [104.086991, 30.7170836], [104.0877162, 30.715823], [104.0883333, 30.7147036]]"
1688,LineString,"LINESTRING (104.0870927 30.7219291, 104.0873847 30.7218801)",3.0,3,0,0,0,1,28.439,4,2852215060,8318574253,104.0870927,30.721929100000004,104.0873847,30.721880100000003,104.0872387,30.7219046,"[[104.0870927, 30.7219291], [104.0873847, 30.7218801]]"
1689,LineString,"LINESTRING (104.0870927 30.7219291, 104.0871096 30.7218718, 104.0871141 30.7218145, 104.0870708 30.7215876, 104.0870013 30.7212552, 104.0868188 30.720479, 104.0867779 30.7202698, 104.0867501 30.7200717)",4.0,0,0,0,0,1,209.91,0,2852215060,8318574241,104.0870927,30.721929100000004,104.0867501,30.7200717,104.0869669125,30.721159837500004,"[[104.0870927, 30.7219291], [104.0871096, 30.7218718], [104.0871141, 30.7218145], [104.0870708, 30.7215876], [104.0870013, 30.7212552], [104.0868188, 30.720479], [104.0867779, 30.7202698], [104.0867501, 30.7200717]]"
1690,LineString,"LINESTRING (104.0621656 30.6869903, 104.0626074 30.6866387, 104.0632224 30.6861272)",6.0,0,0,0,0,0,139.374,0,2852228203,441187401,104.0621656,30.6869903,104.0632224,30.6861272,104.06266513333333,30.6865854,"[[104.0621656, 30.6869903], [104.0626074, 30.6866387], [104.0632224, 30.6861272]]"
1691,LineString,"LINESTRING (104.0621656 30.6869903, 104.0614715 30.6875085, 104.0607915 30.6880874, 104.060791 30.6882423)",6.0,0,0,0,0,0,196.616,0,2852228203,441187491,104.0621656,30.6869903,104.060791,30.6882423,104.0613049,30.687707125,"[[104.0621656, 30.6869903], [104.0614715, 30.6875085], [104.0607915, 30.6880874], [104.060791, 30.6882423]]"
1692,LineString,"LINESTRING (104.0621656 30.6869903, 104.0618666 30.6867204, 104.0617461 30.6866789, 104.0613122 30.6866789, 104.0610856 30.6866374, 104.0607915 30.686455, 104.0605359 30.6862601, 104.0604202 30.6861026, 104.0602033 30.6857128, 104.0600785 30.6854891)",5.0,0,0,0,0,0,281.203,0,2852228203,2843289913,104.0621656,30.6869903,104.0600785,30.6854891,104.06102055,30.68637255,"[[104.0621656, 30.6869903], [104.0618666, 30.6867204], [104.0617461, 30.6866789], [104.0613122, 30.6866789], [104.0610856, 30.6866374], [104.0607915, 30.686455], [104.0605359, 30.6862601], [104.0604202, 30.6861026], [104.0602033, 30.6857128], [104.0600785, 30.6854891]]"
1693,LineString,"LINESTRING (104.1107194 30.6654256, 104.1108911 30.6650285, 104.1110074 30.6647633, 104.1120034 30.6624226, 104.1120624 30.662284, 104.1122145 30.6619266, 104.1122829 30.6616994, 104.1123359 30.6614675, 104.1123592 30.6612837, 104.1123278 30.6600089, 104.1122873 30.6586929)",1.0,0,0,1,0,1,775.6239999999999,7,2852759807,4637732173,104.1107194,30.6654256,104.1122873,30.6586929,104.11186284545452,30.66227300000001,"[[104.1107194, 30.6654256], [104.1108911, 30.6650285], [104.1110074, 30.6647633], [104.1120034, 30.6624226], [104.1120624, 30.662284], [104.1122145, 30.6619266], [104.1122829, 30.6616994], [104.1123359, 30.6614675], [104.1123592, 30.6612837], [104.1123278, 30.6600089], [104.1122873, 30.6586929]]"
1694,LineString,"LINESTRING (104.1175432 30.6668482, 104.1171145 30.6667533, 104.1160072 30.6664223, 104.1150776 30.6661489, 104.1140551 30.6658254, 104.1136256 30.665689, 104.1132568 30.6655641, 104.111343 30.6649965, 104.1112199 30.66496)",2.0,0,0,0,0,1,640.403,0,2852760690,5484804511,104.1175432,30.6668482,104.1112199,30.66496,104.11436032222224,30.66591196666667,"[[104.1175432, 30.6668482], [104.1171145, 30.6667533], [104.1160072, 30.6664223], [104.1150776, 30.6661489], [104.1140551, 30.6658254], [104.1136256, 30.665689], [104.1132568, 30.6655641], [104.111343, 30.6649965], [104.1112199, 30.66496]]"
1695,LineString,"LINESTRING (104.1175432 30.6668482, 104.1166823 30.6665418, 104.1165793 30.6665119, 104.1137212 30.6656571, 104.1136203 30.6656397, 104.1135216 30.6656389, 104.1134351 30.6656486, 104.1133678 30.6656674, 104.1133041 30.6656971, 104.1132391 30.6657436, 104.1131802 30.6658077, 104.1131459 30.6658721, 104.1127588 30.666816, 104.1126648 30.6669488)",8.0,0,0,1,0,1,583.881,0,2852760690,5213253214,104.1175432,30.6668482,104.1126648,30.6669488,104.11405455,30.66607420714285,"[[104.1175432, 30.6668482], [104.1166823, 30.6665418], [104.1165793, 30.6665119], [104.1137212, 30.6656571], [104.1136203, 30.6656397], [104.1135216, 30.6656389], [104.1134351, 30.6656486], [104.1133678, 30.6656674], [104.1133041, 30.6656971], [104.1132391, 30.6657436], [104.1131802, 30.6658077], [104.1131459, 30.6658721], [104.1127588, 30.666816], [104.1126648, 30.6669488]]"
1696,LineString,"LINESTRING (104.1188311 30.6826083, 104.1187026 30.6816563)",4.0,0,0,0,0,0,106.569,0,2852766089,5459472404,104.1188311,30.6826083,104.1187026,30.681656300000004,104.11876685,30.682132300000003,"[[104.1188311, 30.6826083], [104.1187026, 30.6816563]]"
1697,LineString,"LINESTRING (104.1188311 30.6826083, 104.1180236 30.6832153)",4.0,0,0,0,0,0,102.56,0,2852766089,6050034963,104.1188311,30.6826083,104.1180236,30.6832153,104.11842735,30.682911800000003,"[[104.1188311, 30.6826083], [104.1180236, 30.6832153]]"
1698,LineString,"LINESTRING (104.1188311 30.6826083, 104.1213947 30.6850284)",4.0,0,0,0,0,0,364.026,0,2852766089,4978441008,104.1188311,30.6826083,104.1213947,30.6850284,104.1201129,30.68381835,"[[104.1188311, 30.6826083], [104.1213947, 30.6850284]]"
1699,LineString,"LINESTRING (104.1214901 30.6851362, 104.1230887 30.686698)",,0,0,0,0,0,231.36,0,2852766091,6463442227,104.1214901,30.685136199999995,104.1230887,30.686698,104.1222894,30.6859171,"[[104.1214901, 30.6851362], [104.1230887, 30.686698]]"
1700,LineString,"LINESTRING (104.1214901 30.6851362, 104.1199844 30.6862874)",2.0,0,0,0,0,1,192.658,0,2852766091,6463442225,104.1214901,30.685136199999995,104.1199844,30.6862874,104.12073725,30.6857118,"[[104.1214901, 30.6851362], [104.1199844, 30.6862874]]"
1701,LineString,"LINESTRING (104.1214901 30.6851362, 104.1213947 30.6850284)",4.0,0,0,0,0,0,15.063,0,2852766091,4978441008,104.1214901,30.685136199999995,104.1213947,30.6850284,104.1214424,30.6850823,"[[104.1214901, 30.6851362], [104.1213947, 30.6850284]]"
1702,LineString,"LINESTRING (104.0826394 30.6650458, 104.0839003 30.6645015)",4.0,0,0,0,0,0,134.935,0,2868588323,6184996107,104.0826394,30.6650458,104.0839003,30.6645015,104.08326985,30.66477365,"[[104.0826394, 30.6650458], [104.0839003, 30.6645015]]"
1703,LineString,"LINESTRING (104.0826394 30.6650458, 104.0829212 30.6653682, 104.0835843 30.6664533)",2.0,3,0,0,0,1,181.162,0,2868588323,5514483509,104.0826394,30.6650458,104.0835843,30.6664533,104.0830483,30.665622433333336,"[[104.0826394, 30.6650458], [104.0829212, 30.6653682], [104.0835843, 30.6664533]]"
1704,LineString,"LINESTRING (104.0826394 30.6650458, 104.0827948 30.6653241, 104.0843681 30.6678106, 104.08454 30.6680803)",2.0,2,0,1,0,1,383.3130000000001,0,2868588323,1958204223,104.0826394,30.6650458,104.08454,30.6680803,104.083585575,30.6665652,"[[104.0826394, 30.6650458], [104.0827948, 30.6653241], [104.0843681, 30.6678106], [104.08454, 30.6680803]]"
1705,LineString,"LINESTRING (104.0845218 30.6642332, 104.0839003 30.6645015)",4.0,0,0,0,0,0,66.51100000000001,0,2868588324,6184996107,104.0845218,30.6642332,104.0839003,30.6645015,104.08421105,30.66436735,"[[104.0845218, 30.6642332], [104.0839003, 30.6645015]]"
1706,LineString,"LINESTRING (104.0845218 30.6642332, 104.0853641 30.6656261)",,0,0,0,0,0,174.583,0,2868588324,672360506,104.0845218,30.6642332,104.0853641,30.6656261,104.08494295,30.66492965,"[[104.0845218, 30.6642332], [104.0853641, 30.6656261]]"
1707,LineString,"LINESTRING (104.0845218 30.6642332, 104.0833406 30.6622851)",6.0,0,0,0,0,0,244.312,0,2868588324,1159132217,104.0845218,30.6642332,104.0833406,30.6622851,104.0839312,30.66325915,"[[104.0845218, 30.6642332], [104.0833406, 30.6622851]]"
1708,LineString,"LINESTRING (104.0845218 30.6642332, 104.0853038 30.663953, 104.0856479 30.6639902, 104.086062 30.663813)",4.0,0,0,0,0,0,158.435,0,2868588324,2868588325,104.0845218,30.6642332,104.086062,30.663813,104.085383875,30.66399735,"[[104.0845218, 30.6642332], [104.0853038, 30.663953], [104.0856479, 30.6639902], [104.086062, 30.663813]]"
1709,LineString,"LINESTRING (104.086062 30.663813, 104.0861765 30.6640162)",4.0,0,0,0,0,0,25.109,0,2868588325,4414330244,104.086062,30.663813,104.0861765,30.6640162,104.08611925,30.6639146,"[[104.086062, 30.663813], [104.0861765, 30.6640162]]"
1710,LineString,"LINESTRING (104.086062 30.663813, 104.0854816 30.6628151, 104.084756 30.6615881)",6.0,0,0,0,0,0,277.148,0,2868588325,3034330083,104.086062,30.663813,104.084756,30.6615881,104.0854332,30.66273873333333,"[[104.086062, 30.663813], [104.0854816, 30.6628151], [104.084756, 30.6615881]]"
1711,LineString,"LINESTRING (104.086062 30.663813, 104.0856479 30.6639902, 104.0853038 30.663953, 104.0845218 30.6642332)",4.0,0,0,0,0,0,158.435,0,2868588325,2868588324,104.086062,30.663813,104.0845218,30.6642332,104.085383875,30.66399735,"[[104.086062, 30.663813], [104.0856479, 30.6639902], [104.0853038, 30.663953], [104.0845218, 30.6642332]]"
1712,LineString,"LINESTRING (104.115282 30.6568291, 104.115249 30.656807, 104.1152302 30.6567876, 104.1152225 30.6567643, 104.115221 30.6567382, 104.1152261 30.6567175, 104.1152561 30.6566926, 104.1152949 30.6566807, 104.1153293 30.6566835, 104.1153716 30.6566945)",10.0,0,0,0,0,1,30.221,0,2883190599,8609213294,104.115282,30.656829100000003,104.1153716,30.6566945,104.11526826999996,30.656739500000004,"[[104.115282, 30.6568291], [104.115249, 30.656807], [104.1152302, 30.6567876], [104.1152225, 30.6567643], [104.115221, 30.6567382], [104.1152261, 30.6567175], [104.1152561, 30.6566926], [104.1152949, 30.6566807], [104.1153293, 30.6566835], [104.1153716, 30.6566945]]"
1713,LineString,"LINESTRING (104.1178994 30.6580531, 104.1176157 30.6585687)",4.0,0,0,0,0,0,63.43,0,2883191116,2211348822,104.1178994,30.6580531,104.1176157,30.6585687,104.11775755,30.6583109,"[[104.1178994, 30.6580531], [104.1176157, 30.6585687]]"
1714,LineString,"LINESTRING (104.1178994 30.6580531, 104.1172524 30.6577689, 104.115282 30.6568291)",3.0,0,0,0,0,1,284.997,0,2883191116,2883190599,104.1178994,30.6580531,104.115282,30.656829100000003,104.11681126666666,30.657550366666666,"[[104.1178994, 30.6580531], [104.1172524, 30.6577689], [104.115282, 30.6568291]]"
1715,LineString,"LINESTRING (104.1249165 30.6608296, 104.124974 30.6607103)",6.0,0,0,0,0,0,14.361,0,2883191119,503861697,104.1249165,30.660829600000003,104.124974,30.6607103,104.12494525,30.66076995,"[[104.1249165, 30.6608296], [104.124974, 30.6607103]]"
1716,LineString,"LINESTRING (104.1249165 30.6608296, 104.1244684 30.6607089, 104.1243143 30.6606589, 104.1235893 30.6604122, 104.1234411 30.6603571, 104.1231744 30.6602465)",3.0,0,0,1,0,1,179.00400000000002,0,2883191119,1964588537,104.1249165,30.660829600000003,104.1231744,30.660246500000003,104.123984,30.66053553333333,"[[104.1249165, 30.6608296], [104.1244684, 30.6607089], [104.1243143, 30.6606589], [104.1235893, 30.6604122], [104.1234411, 30.6603571], [104.1231744, 30.6602465]]"
1717,LineString,"LINESTRING (104.0988442 30.7246179, 104.0989752 30.7241634, 104.0990013 30.7236818, 104.0991185 30.7233347, 104.0996763 30.7216855)",5.0,0,0,0,0,0,336.842,0,2930487776,2930487780,104.0988442,30.7246179,104.0996763,30.7216855,104.0991231,30.723496659999995,"[[104.0988442, 30.7246179], [104.0989752, 30.7241634], [104.0990013, 30.7236818], [104.0991185, 30.7233347], [104.0996763, 30.7216855]]"
1718,LineString,"LINESTRING (104.0988442 30.7246179, 104.0986365 30.7248913, 104.0975683 30.7260111, 104.096151 30.72596, 104.0952384 30.7259271, 104.0938426 30.7258767, 104.0935394 30.7260613)",,0,0,0,0,0,589.2869999999999,0,2930487776,441160553,104.0988442,30.7246179,104.0935394,30.7260613,104.09626005714289,30.72562077142857,"[[104.0988442, 30.7246179], [104.0986365, 30.7248913], [104.0975683, 30.7260111], [104.096151, 30.72596], [104.0952384, 30.7259271], [104.0938426, 30.7258767], [104.0935394, 30.7260613]]"
1719,LineString,"LINESTRING (104.0988442 30.7246179, 104.0993517 30.7245439, 104.0994536 30.7245197, 104.0995394 30.7245104, 104.0996601 30.7245404, 104.0998157 30.7245496, 104.0999284 30.724522, 104.1000973 30.7244413, 104.1004004 30.7243029, 104.1008467 30.7241894, 104.1010744 30.7241535, 104.1012526 30.7241663, 104.1013577 30.724154)",6.0,0,0,0,0,0,250.818,0,2930487776,9545230529,104.0988442,30.7246179,104.1013577,30.724154,104.1001247846154,30.72440086923077,"[[104.0988442, 30.7246179], [104.0993517, 30.7245439], [104.0994536, 30.7245197], [104.0995394, 30.7245104], [104.0996601, 30.7245404], [104.0998157, 30.7245496], [104.0999284, 30.724522], [104.1000973, 30.7244413], [104.1004004, 30.7243029], [104.1008467, 30.7241894], [104.1010744, 30.7241535], [104.1012526, 30.7241663], [104.1013577, 30.724154]]"
